"ape_preco","ape_precom2","ape_area","ape_dorm","ape_suite","ape_banheiro","ape_vaga","cond_nome","cond_end","cond_ano","cond_n_torres","cond_elevador","salao.de.festas","espaco.gourmet","academia","salao.de.jogos","brinquedoteca","playground","churrasqueira","quadra","area.verde","piscina","espaco.zen","lavanderia","coworking","espaco.mulher","salao.de.festas.infantil","zeu","sp_nome","latitude","longitude","gi_df"
1133528.63,8713.43,130.09,3,1,2,3,"ACTUAL AGUA BRANCA","r tagipuru, 35 . barra funda",2009,2,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,"LAPA",-23.5309077,-46.6634489,1
852312.19,10377.59,82.13,3,1,2,2,"ACTUAL CASA VERDE","av casa verde, 2222 . vila baruel",2014,2,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,"CASA VERDE-CACHOEIRINHA",-23.5039883,-46.6620472,1
662456.35,10665.86,62.11,2,1,2,1,"ACTUAL CASA VERDE","av casa verde, 2222 . vila baruel",2014,2,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,"CASA VERDE-CACHOEIRINHA",-23.5039883,-46.6620472,1
771540.82,8082.34,95.46,3,1,2,2,"ACTUAL MORUMBI","r nelson gama de oliveira, 1310 . vila andrade",2012,2,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,"CAMPO LIMPO",-23.6293364,-46.7427566,1
482100.74,8035,60,2,1,2,1,"ACTUAL MORUMBI","r nelson gama de oliveira, 1310 . vila andrade",2012,2,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,"CAMPO LIMPO",-23.6293364,-46.7427566,1
314083.68,11217.28,28,1,0,1,0,"AD 330","alexandre dumas, 330 . chacara santo antonio zona sul",0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,"SANTO AMARO",-23.6370536,-46.6953428,1
529612.16,11513.3,46,2,1,2,1,"AD 330","alexandre dumas, 330 . chacara santo antonio zona sul",0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,"SANTO AMARO",-23.6370536,-46.6953428,1
502504.13,10924.01,46,2,1,2,0,"AD 330","alexandre dumas, 330 . chacara santo antonio zona sul",0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,"SANTO AMARO",-23.6370536,-46.6953428,1
186220.14,10345.56,18,1,0,1,0,"AD 330","alexandre dumas, 330 . chacara santo antonio zona sul",0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,"SANTO AMARO",-23.6370536,-46.6953428,1
236676.44,10911.77,21.69,1,0,1,0,"AD 330","alexandre dumas, 330 . chacara santo antonio zona sul",0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,"SANTO AMARO",-23.6370536,-46.6953428,1
402231.34,11598.36,34.68,1,1,2,1,"AD 330","alexandre dumas, 330 . chacara santo antonio zona sul",0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,"SANTO AMARO",-23.6370536,-46.6953428,1
7435455.58,23604.62,315,3,3,3,5,"AD+D JARDIM PAULISTA","tv suzano, 100 . jardim paulista",2020,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,"PINHEIROS",-23.5783544,-46.6703426,1
6119445.74,28330.77,216,3,3,3,4,"AD+D JARDIM PAULISTA","tv suzano, 100 . jardim paulista",2020,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,"PINHEIROS",-23.5783544,-46.6703426,1
8422462.96,25678.25,328,3,3,3,4,"AD+D JARDIM PAULISTA","tv suzano, 100 . jardim paulista",2020,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,"PINHEIROS",-23.5783544,-46.6703426,1
385538.56,11962.1,32.23,1,0,1,1,"ADD HOUSE","av rangel pestana, 1119 . bras",2019,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MOOCA",-23.5462048,-46.6234738,1
298246.81,9253.7,32.23,1,1,1,0,"ADD HOUSE","av rangel pestana, 1119 . bras",2019,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MOOCA",-23.5462048,-46.6234738,1
312795.43,9705.1,32.23,1,1,1,0,"ADD HOUSE","av rangel pestana, 1119 . bras",2019,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MOOCA",-23.5462048,-46.6234738,1
733506.86,22864.94,32.08,1,0,1,1,"ADD NOVA BERRINI","r professora maria edivani do amaral dick, 165 . chacara santo antonio",2015,2,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"SANTO AMARO",-23.6257599,-46.7012661,1
1020861.93,22756.62,44.86,1,0,1,1,"ADD NOVA BERRINI","r professora maria edivani do amaral dick, 165 . chacara santo antonio",2015,2,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"SANTO AMARO",-23.6257599,-46.7012661,1
1129683.86,22224.75,50.83,1,0,1,1,"ADD NOVA BERRINI","r professora maria edivani do amaral dick, 165 . chacara santo antonio",2015,2,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"SANTO AMARO",-23.6257599,-46.7012661,1
1456330.7,22322.67,65.24,2,1,2,1,"ADD NOVA BERRINI","r professora maria edivani do amaral dick, 165 . chacara santo antonio",2015,2,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"SANTO AMARO",-23.6257599,-46.7012661,1
911538.87,23781.34,38.33,1,0,1,1,"ADD VILA MARIANA","r joaquim tavora, 791 . vila mariana",2016,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,"VILA MARIANA",-23.5859059,-46.6400933,1
1045967.83,19266.32,54.29,1,1,1,1,"ADD VILA MARIANA","r joaquim tavora, 791 . vila mariana",2016,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,"VILA MARIANA",-23.5859059,-46.6400933,1
1142227.67,17094.09,66.82,1,1,1,1,"ADD VILA MARIANA","r joaquim tavora, 791 . vila mariana",2016,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,"VILA MARIANA",-23.5859059,-46.6400933,1
957576.18,23620.53,40.54,1,0,1,1,"ADD VILA MARIANA","r joaquim tavora, 791 . vila mariana",2016,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,"VILA MARIANA",-23.5859059,-46.6400933,1
930623.43,23795.03,39.11,1,0,1,1,"ADD VILA MARIANA","r joaquim tavora, 791 . vila mariana",2016,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,"VILA MARIANA",-23.5859059,-46.6400933,1
950377.62,21012.1,45.23,1,0,1,1,"ADD VILA MARIANA","r joaquim tavora, 791 . vila mariana",2016,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,"VILA MARIANA",-23.5859059,-46.6400933,1
894822.86,13713.76,65.25,2,1,2,1,"ADVANCED IPIRANGA","pc nami jafet, 44 . ipiranga",2017,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,"IPIRANGA",-23.5802511,-46.606334,1
567539.06,10014.8,56.67,2,1,2,1,"ADVANCED ITAIM","r aleixo garcia, 75 . vila olimpia",2008,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"PINHEIROS",-23.596227,-46.6772083,1
683932.09,9449.18,72.38,3,1,2,1,"ADVANCED TATUAPE","r vilela, 211 . tatuape",2013,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,"MOOCA",-23.5362115,-46.567682,1
10718876.62,38557.12,278,3,3,4,4,"AETE","r general mena barreto, 427 . jardim paulista",2022,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,"PINHEIROS",-23.5810957,-46.6667808,1
14168345.17,33259.02,426,3,3,4,5,"AETE","r general mena barreto, 427 . jardim paulista",2022,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,"PINHEIROS",-23.5810957,-46.6667808,1
869869.61,14052.82,61.9,1,0,1,1,"AFFINITY TO LIVE","r gomes de carvalho, 626 . vila olimpia",2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PINHEIROS",-23.5995144,-46.6796512,1
696046.13,15935.12,43.68,1,1,1,1,"AFFINITY TO LIVE","r gomes de carvalho, 626 . vila olimpia",2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PINHEIROS",-23.5995144,-46.6796512,1
898184.89,13693.93,65.59,1,1,1,1,"AFFINITY TO LIVE","r gomes de carvalho, 626 . vila olimpia",2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PINHEIROS",-23.5995144,-46.6796512,1
303182.64,15948.59,19.01,1,0,1,0,"AG GLAM","r alves guimaraes, 201 . pinheiros",0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,"PINHEIROS",-23.560561,-46.6749417,1
424762.56,16527.72,25.7,1,0,1,0,"AG GLAM","r alves guimaraes, 201 . pinheiros",0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,"PINHEIROS",-23.560561,-46.6749417,1
511812.28,15949.28,32.09,1,0,1,0,"AG GLAM","r alves guimaraes, 201 . pinheiros",0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,"PINHEIROS",-23.560561,-46.6749417,1
564580.94,15948.61,35.4,1,0,1,0,"AG GLAM","r alves guimaraes, 201 . pinheiros",0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,"PINHEIROS",-23.560561,-46.6749417,1
2417331.47,15948.61,151.57,1,0,1,1,"AG GLAM","r alves guimaraes, 201 . pinheiros",0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,"PINHEIROS",-23.560561,-46.6749417,1
2632637.76,15948.61,165.07,1,0,1,0,"AG GLAM","r alves guimaraes, 201 . pinheiros",0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,"PINHEIROS",-23.560561,-46.6749417,1
473673.84,15948.61,29.7,1,0,1,0,"AG GLAM","r alves guimaraes, 201 . pinheiros",0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,"PINHEIROS",-23.560561,-46.6749417,1
340661.41,15948.57,21.36,1,0,1,1,"AG GLAM","r alves guimaraes, 201 . pinheiros",0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,"PINHEIROS",-23.560561,-46.6749417,1
378939.08,15948.61,23.76,1,0,1,1,"AG GLAM","r alves guimaraes, 201 . pinheiros",0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,"PINHEIROS",-23.560561,-46.6749417,1
8170692.18,26021.31,314,4,4,5,4,"AG RESIDENCE ART","r alves guimaraes, 201 . pinheiros",0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,"PINHEIROS",-23.560561,-46.6749417,1
8847634.02,26022.45,340,4,0,5,4,"AG RESIDENCE ART","r alves guimaraes, 201 . pinheiros",0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,"PINHEIROS",-23.560561,-46.6749417,1
15197112.56,26022.45,584,4,0,5,6,"AG RESIDENCE ART","r alves guimaraes, 201 . pinheiros",0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,"PINHEIROS",-23.560561,-46.6749417,1
228897.26,4870.14,47,2,0,1,1,"AGATA","r epaminondas melo do amaral, 1288 . casa verde alta",2010,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"CASA VERDE-CACHOEIRINHA",-23.4909123,-46.6585719,1
232077.58,5993.74,38.72,2,0,1,1,"AGATA","r kenkiti shimomoto, 1500 . jardim boa vista",2010,15,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"BUTANTA",-23.5744721,-46.7823538,1
7001707.52,31113.17,225.04,4,4,6,4,"AGIA FARIA LIMA","r chipre, 70 . vila olimpia",2021,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,"PINHEIROS",-23.5951983,-46.6796667,1
9559909.51,29760.33,321.23,4,4,7,5,"AGIA FARIA LIMA","r chipre, 70 . vila olimpia",2021,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,"PINHEIROS",-23.5951983,-46.6796667,1
11953852.3,26042.68,459.01,4,4,6,5,"AGIA FARIA LIMA","r chipre, 70 . vila olimpia",2021,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,"PINHEIROS",-23.5951983,-46.6796667,1
9060529.6,20501.72,441.94,4,4,6,4,"AGIA FARIA LIMA","r chipre, 70 . vila olimpia",2021,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,"PINHEIROS",-23.5951983,-46.6796667,1
262367.67,5703.65,46,2,0,1,1,"AGORA JACANA","av luis stamatis, 1000 . jardim modelo",2015,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,"JACANA-TREMEMBE",-23.469399,-46.5758735,1
149822.53,4049.26,37,2,0,1,0,"AGRESTE DE ITABAIANA","r agreste de itabaiana, 503 . burgo paulista",2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ERMELINO MATARAZZO",-23.5232897,-46.4838659,1
220455.36,5233.98,42.12,2,0,1,0,"AGUAS CLARAS","r. itambu, 120 . vila santos",2022,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"SANTANA-TUCURUVI",-23.4560913,-46.6473118,1
222902.33,4458.05,50,2,0,1,1,"AGUIA DE HAIA","av aguia de haia, 3849 . jardim ponte rasa",2010,5,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,"ERMELINO MATARAZZO",-23.5127353,-46.4776372,1
698322.87,13429.28,52,2,1,2,1,"AHEAD ACLIMACAO","dom duarte leopoldo, 702 . cambuci",0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"SE",-23.5712416,-46.6191919,1
733367.22,14103.22,52,2,1,2,2,"AHEAD ACLIMACAO","dom duarte leopoldo, 702 . cambuci",0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"SE",-23.5712416,-46.6191919,1
3000854.24,21684.04,138.39,1,1,1,2,"AIMBERE 1749","r aimbere, 1749 . sumare",2008,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"LAPA",-23.5444151,-46.6861949,1
3876461.4,17979.03,215.61,3,2,3,2,"AIMBERE 1749","r aimbere, 1749 . sumare",2008,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"LAPA",-23.5444151,-46.6861949,1
1792262.49,13422.17,133.53,1,1,1,2,"AIMBERE 1749","r aimbere, 1749 . sumare",2008,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"LAPA",-23.5444151,-46.6861949,1
1681337.58,11776.54,142.77,1,0,1,2,"AIMBERE 1749","r aimbere, 1749 . sumare",2008,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"LAPA",-23.5444151,-46.6861949,1
1254967.23,13078.02,95.96,1,1,1,2,"AIMBERE 1749","r aimbere, 1749 . sumare",2008,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"LAPA",-23.5444151,-46.6861949,1
1188914.95,12389.7,95.96,1,1,1,2,"AIMBERE 1749","r aimbere, 1749 . sumare",2008,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"LAPA",-23.5444151,-46.6861949,1
1833015.28,13078.02,140.16,1,2,3,2,"AIMBERE 1749","r aimbere, 1749 . sumare",2008,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"LAPA",-23.5444151,-46.6861949,1
1405411.56,11776.54,119.34,2,2,3,2,"AIMBERE 1749","r aimbere, 1749 . sumare",2008,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"LAPA",-23.5444151,-46.6861949,1
2313676.91,18275.48,126.6,1,1,1,2,"AIMBERE 1749","r aimbere, 1749 . sumare",2008,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"LAPA",-23.5444151,-46.6861949,1
2654525.49,14710.6,180.45,1,1,1,2,"AIMBERE 1749","r aimbere, 1749 . sumare",2008,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"LAPA",-23.5444151,-46.6861949,1
1648197.44,12111.98,136.08,1,1,1,2,"AIMBERE 1749","r aimbere, 1749 . sumare",2008,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"LAPA",-23.5444151,-46.6861949,1
1254666.66,12733.85,98.53,1,1,1,2,"AIMBERE 1749","r aimbere, 1749 . sumare",2008,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"LAPA",-23.5444151,-46.6861949,1
1042441.33,15107.84,69,2,2,3,1,"AIMBERE BY YOU","joao ramalho, 1322 . perdizes",0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,"LAPA",-23.5326073,-46.6776829,1
1516651.28,15319.71,99,3,3,4,2,"AIMBERE BY YOU","joao ramalho, 1322 . perdizes",0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,"LAPA",-23.5326073,-46.6776829,1
365828.87,15905.6,23,1,0,1,0,"AIMBERE BY YOU","joao ramalho, 1322 . perdizes",0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,"LAPA",-23.5326073,-46.6776829,1
380416.44,15216.66,25,1,0,1,0,"AIMBERE BY YOU","joao ramalho, 1322 . perdizes",0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,"LAPA",-23.5326073,-46.6776829,1
447428.08,14914.27,30,1,0,1,0,"AIMBERE BY YOU","joao ramalho, 1322 . perdizes",0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,"LAPA",-23.5326073,-46.6776829,1
400360.38,12511.27,32,1,0,1,0,"AIMBERE BY YOU","joao ramalho, 1322 . perdizes",0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,"LAPA",-23.5326073,-46.6776829,1
602762.9,17221.8,35,1,0,1,1,"AIMBERE BY YOU","joao ramalho, 1322 . perdizes",0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,"LAPA",-23.5326073,-46.6776829,1
362979.74,13443.7,27,1,0,1,0,"AIMBERE BY YOU","joao ramalho, 1322 . perdizes",0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,"LAPA",-23.5326073,-46.6776829,1
350215.61,11297.27,31,1,0,1,0,"AIMBERE BY YOU","joao ramalho, 1322 . perdizes",0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,"LAPA",-23.5326073,-46.6776829,1
423039.49,16270.75,26,1,0,1,0,"AIMBERE BY YOU","joao ramalho, 1322 . perdizes",0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,"LAPA",-23.5326073,-46.6776829,1
1486876.98,19899.32,74.72,2,1,2,2,"AIMBERE HOUSE","r aimbere, 618 . perdizes",2016,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,"LAPA",-23.5357248,-46.6804841,1
1659696.41,11832.16,140.27,2,1,2,2,"AIMBERE HOUSE","r aimbere, 618 . perdizes",2016,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,"LAPA",-23.5357248,-46.6804841,1
1261551.67,15405.45,81.89,3,1,2,1,"AIR BROOKLIN","av santo amaro, 4800 . jardim das acacias",0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,"PINHEIROS",-23.624787,-46.6865934,1
994446.99,14940.61,66.56,2,1,2,1,"AIR BROOKLIN","av santo amaro, 4800 . jardim das acacias",0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,"PINHEIROS",-23.624787,-46.6865934,1
749725.79,14940.73,50.18,1,1,1,1,"AIR BROOKLIN","av santo amaro, 4800 . jardim das acacias",0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,"PINHEIROS",-23.624787,-46.6865934,1
418657.97,13908.91,30.1,1,0,1,1,"AIR BROOKLIN","av santo amaro, 4800 . jardim das acacias",0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,"PINHEIROS",-23.624787,-46.6865934,1
864387.56,18189.97,47.52,1,1,1,1,"AIR CAMPO BELO","r doutor jesuino maciel, 2015 . vila congonhas",2015,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"SANTO AMARO",-23.6262367,-46.6637856,1
1033044.86,8914.02,115.89,4,1,2,3,"AIRY","r general chagas santos, 501 . saude",2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILA MARIANA",-23.6170794,-46.6307447,1
1834290.1,7930.34,231.3,4,2,3,5,"AIRY","r general chagas santos, 501 . saude",2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILA MARIANA",-23.6170794,-46.6307447,1
441136.96,9300.79,47.43,2,0,1,1,"AIRY","av rio das pedras, 1700 . vila antonieta",2010,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,"ARICANDUVA-FORMOSA-CARRAO",-23.5690249,-46.5091344,1
260688.71,5924.74,44,2,0,1,1,"AIUBA","r aiuba, 3 . parque cruzeiro do sul",2011,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"SAO MIGUEL",-23.4913602,-46.4639237,1
270057.21,5001.07,54,3,0,1,1,"AIUBA","r aiuba, 3 . parque cruzeiro do sul",2011,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"SAO MIGUEL",-23.4913602,-46.4639237,1
1069663.31,11379.4,94,3,1,2,2,"AJISAI","av bosque da saude, 305 . saude",2012,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,"VILA MARIANA",-23.6114374,-46.635195,1
2039703.21,11331.69,180,3,1,2,3,"AJISAI","av bosque da saude, 305 . saude",2012,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,"VILA MARIANA",-23.6114374,-46.635195,1
234902.79,6181.65,38,2,0,1,0,"AL MANARA","r jose ferreira crespo, 238 . jardim sao vicente",2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SAO MIGUEL",-23.4975579,-46.4301457,1
202685.72,4684.2,43.27,2,0,1,1,"ALAMEDA ARICANDUVA - SAINT INACIO","av aricanduva, 6001 . jardim santa teresinha",2010,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"ITAQUERA",-23.5729933,-46.5036179,1
408104.28,4687.07,87.07,2,1,2,1,"ALAMEDA ARICANDUVA - SAINT INACIO","av aricanduva, 6001 . jardim santa teresinha",2010,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"ITAQUERA",-23.5729933,-46.5036179,1
168889.58,4653.89,36.29,1,0,1,1,"ALAMEDA ARICANDUVA - SAINT INACIO","av aricanduva, 6001 . jardim santa teresinha",2010,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"ITAQUERA",-23.5729933,-46.5036179,1
202913.45,4689.46,43.27,2,0,1,1,"ALAMEDA ARICANDUVA - SAN CARLO","av aricanduva, 6001 . jardim santa teresinha",2010,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"ITAQUERA",-23.5729933,-46.5036179,1
407648.8,4681.86,87.07,2,0,1,1,"ALAMEDA ARICANDUVA - SAN CARLO","av aricanduva, 6001 . jardim santa teresinha",2010,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"ITAQUERA",-23.5729933,-46.5036179,1
168752.94,4650.11,36.29,1,1,1,1,"ALAMEDA ARICANDUVA - SAN CARLO","av aricanduva, 6001 . jardim santa teresinha",2010,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"ITAQUERA",-23.5729933,-46.5036179,1
204963.09,4736.83,43.27,2,0,1,1,"ALAMEDA ARICANDUVA - SAN DOMINGOS","av aricanduva, 6001 . jardim santa teresinha",2010,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"ITAQUERA",-23.5729933,-46.5036179,1
414480.91,4760.31,87.07,2,0,1,1,"ALAMEDA ARICANDUVA - SAN DOMINGOS","av aricanduva, 6001 . jardim santa teresinha",2010,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"ITAQUERA",-23.5729933,-46.5036179,1
168525.2,4643.85,36.29,1,0,1,1,"ALAMEDA ARICANDUVA - SAN DOMINGOS","av aricanduva, 6001 . jardim santa teresinha",2010,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"ITAQUERA",-23.5729933,-46.5036179,1
674589.34,9833.67,68.6,3,1,2,1,"ALAMEDA COTEGIPE","r conselheiro cotegipe, 221 . belenzinho",2014,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,"MOOCA",-23.5381767,-46.5914694,1
537082.49,9885.56,54.33,2,1,2,1,"ALAMEDA COTEGIPE","r conselheiro cotegipe, 221 . belenzinho",2014,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,"MOOCA",-23.5381767,-46.5914694,1
776216.06,10871.37,71.4,3,1,2,1,"ALAMEDA COTEGIPE","r conselheiro cotegipe, 221 . belenzinho",2014,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,"MOOCA",-23.5381767,-46.5914694,1
646737.51,10871.37,59.49,2,1,2,1,"ALAMEDA COTEGIPE","r conselheiro cotegipe, 221 . belenzinho",2014,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,"MOOCA",-23.5381767,-46.5914694,1
501556.95,9395.96,53.38,2,1,2,1,"ALAMEDA DAS PALMEIRAS","r guerino giovani leardini, 506 . vila pereira cerca",2014,2,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,"PIRITUBA-JARAGUA",-23.4851343,-46.7222367,1
454786.72,9435.42,48.2,2,0,1,1,"ALAMEDA DAS PALMEIRAS","r guerino giovani leardini, 506 . vila pereira cerca",2014,2,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,"PIRITUBA-JARAGUA",-23.4851343,-46.7222367,1
215716.04,5001.54,43.13,2,0,1,1,"ALAMEDA DO CARMO - SPAZIO SAINT BARTH","r andre de almeida, 2200 . cidade sao mateus",0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"SAO MATEUS",-23.5971813,-46.4747533,1
246902.45,5724.61,43.13,2,0,1,1,"ALAMEDA DO CARMO - SPAZIO SAINT IVES","r andre de almeida, 2200 . cidade sao mateus",2022,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"SAO MATEUS",-23.5971813,-46.4747533,1
242368.56,5619.49,43.13,2,0,1,1,"ALAMEDA DO CARMO - SPAZIO SAN MATEO","r andre de almeida, 2200 . cidade sao mateus",2022,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"SAO MATEUS",-23.5971813,-46.4747533,1
329094.19,6518,50.49,2,0,1,1,"ALAMEDA DOS PARQUES","r forte do triunfo, 501 . parque boa esperanca",2017,2,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"SAO MATEUS",-23.6028306,-46.4595264,1
343172.27,6369.2,53.88,2,0,1,1,"ALAMEDA DOS PARQUES","r forte do triunfo, 501 . parque boa esperanca",2017,2,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,"SAO MATEUS",-23.6028306,-46.4595264,1
